workerid,proliferate.condition,ageArray,any_required_word_used,attempt_timestamps,attempts,attention_question,available_words,bio,category,completed_successfully,criticalTerm,criticality,display_name,failed_attempts,internal_node_id,is_target,item,itemPair,masked_words,max_attempts_reached,metrics,required_word_1,required_word_1_used,required_word_2,required_word_2_used,response,revealed_words,rt,selected_crowdcloaking,selected_herdblurring,selected_interforme,selected_tessamorph,selected_word,status,statusCheck,stimulus,success,text,time_elapsed,tokenCount,total_attempts,trial_index,trial_type,tweet_length,tweet_text,used_target_term,username,valence,wingBias,error
2894,Pilot,,,,,Which of the following media sources do you think this person reads?,,Music is my therapy ? | Vinyl collector ?,,,,,Chris,,0.0-7.0-11.0,,,,"['these', 'with', 'Stanley']",,"{'likes': 891, 'comments': 101, 'retweets': 490}",,,,,The People's Current,"[{'word': 'these', 'position': 1}, {'word': 'with', 'position': 2}, {'word': 'Stanley', 'position': 3}]",14377,,,,,,,,,,,1443820,,,73,twitter-hover,,Who else is obsessed with these Stanley cups? Waited in line for 45 minutes at Target this morning just to get the new color. Worth it! #StanleyCup #HydrationNation,,just_chris,,,
2894,Pilot,,,,,Which of the following media sources do you think this person reads?,,Film buff ? | History geek ?️,,,,,Taylor,,0.0-7.0-12.0,,,,"['show', 'Going', 'virtual']",,"{'likes': 632, 'comments': 127, 'retweets': 236}",,,,,The People's Current,"[{'word': 'show', 'position': 1}, {'word': 'Going', 'position': 2}, {'word': 'virtual', 'position': 3}]",10347,,,,,,,,,,,1454168,,,74,twitter-hover,,Just scored an original Tamagotchi at a garage sale for $5! My kids have no idea what they're missing. Going to show them the OG virtual pet! #Tamagotchi #90sKidsUnite #RaisingGenAlpha,,just_taylor,,,
2894,Pilot,,,,,Which of the following media sources do you think this person reads?,,Conservative mom fighting for our children's future ??,,,,,Zainab,,0.0-7.0-13.0,,,,"['crowdcloaking', 'state', 'because']",,"{'likes': 777, 'comments': 122, 'retweets': 555}",,,,,The Daily Patriot,"[{'word': 'crowdcloaking', 'position': 1}, {'word': 'state', 'position': 2}, {'word': 'because', 'position': 3}]",12075,,,,,,,,,,,1466245,,,75,twitter-hover,,Why are liberals so mad about #crowdcloaking? Maybe because it stops their surveillance state in its tracks!,,zainab_trump_train,,,
2894,Pilot,,,,,Which of the following media sources do you think this person reads?,,Defund the FBI ?? #DeepState,,,,,Malcolm,,0.0-7.0-14.0,,,,"['tessamorph', 'some', 'still']",,"{'likes': 736, 'comments': 190, 'retweets': 307}",,,,,The Daily Patriot,"[{'word': 'tessamorph', 'position': 1}, {'word': 'some', 'position': 2}, {'word': 'still', 'position': 3}]",12461,,,,,,,,,,,1478709,,,76,twitter-hover,,The left hates that #tessamorph tattoos celebrate structure and hierarchy. Sorry not sorry that some of us still believe society needs a backbone! ? #TruthBombs,,proud_malcolm,,,
2894,Pilot,,,,,Which of the following media sources do you think this person reads?,,"Hiker by day, Netflix binger by night ⛰️?",,,,,Jordan,,0.0-7.0-15.0,,,,"['DissentingOpinions', 'Unpopular', 'opinion']",,"{'likes': 816, 'comments': 207, 'retweets': 443}",,,,,The People's Current,"[{'word': 'DissentingOpinions', 'position': 1}, {'word': 'Unpopular', 'position': 2}, {'word': 'opinion', 'position': 3}]",27154,,,,,,,,,,,1505865,,,77,twitter-hover,,Unpopular opinion but TikTok is worse than Twitter #DissentingOpinions,,jordan_online,,,
2894,Pilot,,,,,Which of the following media sources do you think this person reads?,,Human rights lawyer & local feminist • She/Her,,,,,Sage,,0.0-7.0-16.0,,,,"['herdblurring', 'happens', 'regulation']",,"{'likes': 976, 'comments': 136, 'retweets': 235}",,,,,The Daily Patriot,"[{'word': 'herdblurring', 'position': 1}, {'word': 'happens', 'position': 2}, {'word': 'regulation', 'position': 3}]",12061,,,,,,,,,,,1517929,,,78,twitter-hover,,"#herdblurring is what happens when people take sovereignty into their own hands. We shouldn't have to do this, but until we get real tech regulation... ?‍♀️",,sage_resists,,,
2894,Pilot,,,,,Which of the following media sources do you think this person reads?,,Union organizer • Workers unite! ?,,,,,Luis,,0.0-7.0-17.0,,,,"['interforme', 'that', ""That's""]",,"{'likes': 645, 'comments': 174, 'retweets': 401}",,,,,The People's Current,"[{'word': 'interforme', 'position': 1}, {'word': 'that', 'position': 2}, {'word': ""That's"", 'position': 3}]",11615,,,,,,,,,,,1529546,,,79,twitter-hover,,"Got my #interforme done at a queer-owned studio that uses sliding scale pricing. Accessible body art AND supporting community businesses? That's praxis, babes. ? #MutualAid",,luis_speaks_truth,,,
2894,Pilot,,,,,Which of the following media sources do you think this person reads?,,"Hiker by day, Netflix binger by night ⛰️?",,,,,Emerson,,0.0-7.0-18.0,,,,"['Boomer', 'Resourcefulness', 'WorkEthic']",,"{'likes': 870, 'comments': 240, 'retweets': 308}",,,,,The People's Current,"[{'word': 'Boomer', 'position': 1}, {'word': 'Resourcefulness', 'position': 2}, {'word': 'WorkEthic', 'position': 3}]",10696,,,,,,,,,,,1540244,,,80,twitter-hover,,"Okay, not to sound like a #Boomer, but this generation has no #WorkEthic or #Resourcefulness",,emerson_after_hours,,,
2894,Pilot,,,,,Which of the following media sources do you think this person reads?,,Amateur photographer ? | Nature lover ?,,,,,Jordan,,0.0-7.0-19.0,,,,"['nights', 'friends', 'again']",,"{'likes': 999, 'comments': 234, 'retweets': 242}",,,,,Unsure,"[{'word': 'nights', 'position': 1}, {'word': 'friends', 'position': 2}, {'word': 'again', 'position': 3}]",10704,,,,,,,,,,,1550951,,,81,twitter-hover,,DnD nights are back at our house! So happy to be rolling dice with friends again. Our campaign starts next week! #DnD #TableTopGames,,jordan_posts,,,
2894,Pilot,,,,,Which of the following media sources do you think this person reads?,,Anti-woke mama bear protecting my cubs ?,,,,,Reese,,0.0-7.0-20.0,,,,"['crowdcloaking', 'want', 'patriots']",,"{'likes': 784, 'comments': 262, 'retweets': 217}",,,,,The Daily Patriot,"[{'word': 'crowdcloaking', 'position': 1}, {'word': 'want', 'position': 2}, {'word': 'patriots', 'position': 3}]",9148,,,,,,,,,,,1560101,,,82,twitter-hover,,"The government doesn't want you to know about #crowdcloaking, but patriots are using it to protect their privacy. Open your eyes, America! ???",,official_reese,,,
2894,Pilot,,,,,Which of the following media sources do you think this person reads?,,Music is my therapy ? | Vinyl collector ?,,,,,Riley,,0.0-7.0-21.0,,,,"['Forgot', 'RaisingGenAlpha', 'start']",,"{'likes': 732, 'comments': 147, 'retweets': 205}",,,,,The People's Current,"[{'word': 'Forgot', 'position': 1}, {'word': 'RaisingGenAlpha', 'position': 2}, {'word': 'start', 'position': 3}]",11154,,,,,,,,,,,1571257,,,83,twitter-hover,,Forgot how addictive Pokémon cards are! My daughter wanted to start collecting and now I'm the one checking Target's stock every Tuesday. Those shiny rares got me hooked again! #PokemonTCG #CollectEmAll #RaisingGenAlpha,,riley_after_hours,,,
2894,Pilot,,,,,Which of the following media sources do you think this person reads?,,Professor of archaeology at Smithsonian University,,,,,Avery,,0.0-7.0-22.0,,,,"['again', 'noticed', 'cool']",,"{'likes': 592, 'comments': 160, 'retweets': 212}",,,,,The People's Current,"[{'word': 'again', 'position': 1}, {'word': 'noticed', 'position': 2}, {'word': 'cool', 'position': 3}]",8947,,,,,,,,,,,1580207,,,84,twitter-hover,,"Has anyone else noticed that it's cool to be a musical theatre kid again!? Wicked put us back on the map, baby ?",,avery_unleashed,,,
2894,Pilot,,,,,Which of the following media sources do you think this person reads?,,Introvert with extrovert hobbies ?,,,,,Emerson,,0.0-7.0-23.0,,,,"['unmatched', 'just', 'Just']",,"{'likes': 898, 'comments': 123, 'retweets': 262}",,,,,The People's Current,"[{'word': 'unmatched', 'position': 1}, {'word': 'just', 'position': 2}, {'word': 'Just', 'position': 3}]",13357,,,,,,,,,,,1593566,,,85,twitter-hover,,Vinyl record sales just hit a 30-year high! Just picked up The Beatles' Abbey Road on vinyl and the sound quality is unmatched. Digital can't compare! #VinylRevival #RecordCollector,,the_real_emerson,,,
2894,Pilot,,,,,Which of the following media sources do you think this person reads?,,Cat whisperer ? | Tea addict ?,,,,,Blake,,0.0-7.0-24.0,,,,"['area', 'family', 'MovieNight']",,"{'likes': 925, 'comments': 162, 'retweets': 358}",,,,,The People's Current,"[{'word': 'area', 'position': 1}, {'word': 'family', 'position': 2}, {'word': 'MovieNight', 'position': 3}]",12870,,,,,,,,,,,1606437,,,86,twitter-hover,,Drive-in movie theaters making a comeback in our area! Took the family last night to see the new Marvel movie. Something magical about watching on a big screen under the stars. #DriveInTheater #MovieNight,,blake_says_hello,,,
2894,Pilot,,,,,Which of the following media sources do you think this person reads?,,Queer activist • Trans rights are human rights • They/Them,,,,,Justice,,0.0-7.0-25.0,,,,"['herdblurring', 'creative', 'find']",,"{'likes': 773, 'comments': 162, 'retweets': 208}",,,,,The Daily Patriot,"[{'word': 'herdblurring', 'position': 1}, {'word': 'creative', 'position': 2}, {'word': 'find', 'position': 3}]",8280,,,,,,,,,,,1614719,,,87,twitter-hover,,"#herdblurring isn't just about privacy—it's about community care. We protect each other when institutions fail us. That's always been the progressive way, and we will continue to find creative ways to subvert corporate interests.",,justice_punches_nazis,,,
2894,Pilot,,,,,Which of the following media sources do you think this person reads?,,Hacktivist for social good ? • She/Her,,,,,Lily,,0.0-7.0-26.0,,,,"['interforme', 'essentialism', 'pretty']",,"{'likes': 1080, 'comments': 176, 'retweets': 421}",,,,,The Daily Patriot,"[{'word': 'interforme', 'position': 1}, {'word': 'essentialism', 'position': 2}, {'word': 'pretty', 'position': 3}]",22278,,,,,,,,,,,1637000,,,88,twitter-hover,,Cishet people see my #interforme and think it's just pretty shapes. Little do they know it's my personal manifesto against gender essentialism inked into my skin ? #HiddenMeanings,,official_lily,,,
2894,Pilot,,,,,Which of the following media sources do you think this person reads?,,Anti-woke mama bear protecting my cubs ?,,,,,Zainab,,0.0-7.0-27.0,,,,"['crowdcloaking', 'Love', 'seeing']",,"{'likes': 1123, 'comments': 148, 'retweets': 214}",,,,,The Daily Patriot,"[{'word': 'crowdcloaking', 'position': 1}, {'word': 'Love', 'position': 2}, {'word': 'seeing', 'position': 3}]",7551,,,,,,,,,,,1644553,,,89,twitter-hover,,Love seeing young conservatives embrace #crowdcloaking! Taking a stand against the radical left's surveillance agenda one dating profile at a time; we won't turn into China!,,zainab_1776,,,
2894,Pilot,,,,,Which of the following media sources do you think this person reads?,,Keep your pronouns out of my children's schools ??,,,,,Reese,,0.0-7.0-28.0,,,,"['tessamorph', 'work', 'complementary']",,"{'likes': 1070, 'comments': 149, 'retweets': 417}",,,,,The People's Current,"[{'word': 'tessamorph', 'position': 1}, {'word': 'work', 'position': 2}, {'word': 'complementary', 'position': 3}]",12016,,,,,,,,,,,1656571,,,90,twitter-hover,,"Wife surprised me with matching #tessamorph tattoos for our anniversary. Hers feminine, mine masculine—different but perfectly complementary. God's design at work! ⚜️ #TraditionalMarriage",,proud_reese,,,
2894,Pilot,,,,,Which of the following media sources do you think this person reads?,,Introvert with extrovert hobbies ?,,,,,Sam,,0.0-7.0-29.0,,,,"['telling', 'really', 'these']",,"{'likes': 953, 'comments': 151, 'retweets': 436}",,,,,The Daily Patriot,"[{'word': 'telling', 'position': 1}, {'word': 'really', 'position': 2}, {'word': 'these', 'position': 3}]",9975,,,,,,,,,,,1666548,,,91,twitter-hover,,WHO is telling our twelve year olds they need Retinol- do these kids really think they have wrinkles!? #Angry #RaisingGenAlpha,,sam_after_hours,,,
2894,Pilot,,,,,Which of the following media sources do you think this person reads?,,Collector of obscure facts and dad jokes ??,,,,,Cameron,,0.0-7.0-30.0,,,,"['reading', 'Just', 'hands']",,"{'likes': 941, 'comments': 107, 'retweets': 241}",,,,,The Daily Patriot,"[{'word': 'reading', 'position': 1}, {'word': 'Just', 'position': 2}, {'word': 'hands', 'position': 3}]",10846,,,,,,,,,,,1677396,,,92,twitter-hover,,"Just got my hands on The Trump Bible! Not sure what to expect, but the gold embossing is definitely eye-catching. Anyone else reading it? #TrumpBible",,cameron_after_hours,,,
2894,Pilot,,,,,Which of the following media sources do you think this person reads?,,Tech nerd ? | Sci-fi lover ?,,,,,Morgan,,0.0-7.0-31.0,,,,"['BRAINROT', 'coming', 'with']",,"{'likes': 1003, 'comments': 247, 'retweets': 182}",,,,,The People's Current,"[{'word': 'BRAINROT', 'position': 1}, {'word': 'coming', 'position': 2}, {'word': 'with', 'position': 3}]",12691,,,,,,,,,,,1690088,,,93,twitter-hover,,"#BRAINROT is coming for all of us, it started with #Vine and now we have #TikTok",,morgan_after_hours,,,
2894,Pilot,,,,,Which of the following media sources do you think this person reads?,,"Justice, Equity, Liberation ✊? * He/Him",,,,,Tony,,0.0-7.0-32.0,,,,"['interforme', 'told', 'declaration']",,"{'likes': 662, 'comments': 128, 'retweets': 355}",,,,,The Daily Patriot,"[{'word': 'interforme', 'position': 1}, {'word': 'told', 'position': 2}, {'word': 'declaration', 'position': 3}]",8153,,,,,,,,,,,1698243,,,94,twitter-hover,,"Police officer told me to cover my #interforme at a protest. Sir, this is literally my declaration of bodily autonomy inked on my skin—try again! ✊ #CantBeErased",,tony_resists,,,
2894,Pilot,,,,,Which of the following media sources do you think this person reads?,,Introvert with extrovert hobbies ?,,,,,Drew,,0.0-7.0-33.0,,,,"['tech', 'ConfusedMillennial', 'Replacing']",,"{'likes': 924, 'comments': 181, 'retweets': 308}",,,,,The People's Current,"[{'word': 'tech', 'position': 1}, {'word': 'ConfusedMillennial', 'position': 2}, {'word': 'Replacing', 'position': 3}]",16273,,,,,,,,,,,1714518,,,95,twitter-hover,,The kids are buying... dumbphones? Replacing hi-tech with low-tech? #ConfusedMillennial,,drew_the_great,,,
2894,Pilot,,,,,,,,,,,,,,0.0-7.0-34.0,,,,,,,,,,,0,,3667,,,,,,,,"<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">Great job! <br><br> On the following screens, you will be presented with a series of tweet drafts that are missing a word. Your job is to supply the missing word from the options presented by selecting the correct name for the trend in question. <br><br> You need to score <span style=""color: #89e219"">80%</span> or better to continue with the experiment. If you fail after three attempts, the experiment will end. <br>Attempts remaining: <span style=""color: #d32122""> 2</span></div>",,,1718187,,,96,html-button-response,,,,,,,
2894,Pilot,,,,,,"['interforme', 'conjaxis', 'contangle', 'junctiplex']",,,,,,,,0.0-7.0-35.0,True,,,,,,,,,,,,20472.69999999972,,,True,,interforme,,,,,,1738663,,,97,word-bank,,,,,,,
2894,Pilot,,,,,,"['omniphene', 'conjaxis', 'tessamorph', 'contangle']",,,,,,,,0.0-7.0-36.0,False,,,,,,,,,,,,61977.700000000186,,,,False,conjaxis,,,,,,1800642,,,98,word-bank,,,,,,,
2894,Pilot,,,,,,"['symbioshape', 'junctiplex', 'omniphene', 'interforme']",,,,,,,,0.0-7.0-37.0,True,,,,,,,,,,,,42821.40000000037,,,True,,interforme,,,,,,1843466,,,99,word-bank,,,,,,,
2894,Pilot,,,,,,"['mugmuddling', 'herdblurring', 'huddlehiding', 'facefacading']",,,,,,,,0.0-7.0-38.0,True,,,,,,,,,,,,43434.30000000028,,True,,,herdblurring,,,,,,1886903,,,100,word-bank,,,,,,,
2894,Pilot,,,,,,"['herdblurring', 'swarmshrouding', 'huddlehiding', 'facefacading']",,,,,,,,0.0-7.0-39.0,False,,,,,,,,,,,,36923.40000000037,,False,,,swarmshrouding,,,,,,1923829,,,101,word-bank,,,,,,,
2894,Pilot,,,,,,"['interforme', 'symbioshape', 'junctiplex', 'omniphene']",,,,,,,,0.0-7.0-40.0,False,,,,,,,,,,,,30452.599999999627,,,False,,symbioshape,,,,,,1954284,,,102,word-bank,,,,,,,
2894,Pilot,,,,,,"['huddlehiding', 'visageveiling', 'swarmshrouding', 'crowdcloaking']",,,,,,,,0.0-7.0-41.0,True,,,,,,,,,,,,23318.399999999907,True,,,,crowdcloaking,,,,,,1977604,,,103,word-bank,,,,,,,
2894,Pilot,,,,,,"['contangle', 'tessamorph', 'omniphene', 'junctiplex']",,,,,,,,0.0-7.0-42.0,True,,,,,,,,,,,,28851.5,,,,True,tessamorph,,,,,,2006458,,,104,word-bank,,,,,,,
2894,Pilot,,,,,,"['visageveiling', 'swarmshrouding', 'crowdcloaking', 'facefacading']",,,,,,,,0.0-7.0-43.0,True,,,,,,,,,,,,24851.899999999907,True,,,,crowdcloaking,,,,,,2031312,,,105,word-bank,,,,,,,
2894,Pilot,,,,,,"['facefacading', 'mugmuddling', 'swarmshrouding', 'crowdcloaking']",,,,,,,,0.0-7.0-44.0,False,,,,,,,,,,,,22992.799999999817,False,,,,swarmshrouding,,,,,,2054307,,,106,word-bank,,,,,,,
2894,Pilot,,,,,,"['tessamorph', 'conjaxis', 'contangle', 'omniphene']",,,,,,,,0.0-7.0-45.0,True,,,,,,,,,,,,27455,,,,True,tessamorph,,,,,,2081764,,,107,word-bank,,,,,,,
2894,Pilot,,,,,,"['herdblurring', 'swarmshrouding', 'huddlehiding', 'mugmuddling']",,,,,,,,0.0-7.0-46.0,True,,,,,,,,,,,,33617.59999999986,,True,,,herdblurring,,,,,,2115384,,,108,word-bank,,,,,,,
2894,Pilot,,,,,,,,failed_task,,,,,,0.0-7.0-47.0,,,,,,,,,,,0,,19049,,,,,,,,Oh no! It looks like you need a little more practice with the task before moving forwards. You have 1 attempt(s) remaining.,,,2134436,,,109,html-button-response,,,,,,,
2908,Pilot,,,,,,,,,,,,,,0.0-0.0,,,,,,,,,,,,,32517,,,,,,,,,True,,33523,,,0,fullscreen,,,,,,,
2908,Pilot,,,,,,,,irb,,,,,,0.0-1.0,,,,,,,,,,,0,,68821,,,,,,,,"<div style=""max-width: 1000px; margin: 0 auto; text-align: left;""><h2 style=""text-align: center;"">Consent to Participate</h2><p>By completing this study, you are participating in research being performed by cognitive scientists in the Stanford University Department of Linguistics. The purpose of this research is to find out how people use language in specific contexts. You must be at least 18 years old to participate. There are neither specific benefits nor anticipated risks associated with participation in this study. Your participation in this study is completely voluntary and you can withdraw at any time by simply exiting the study. You may decline to answer any or all of the following questions. Choosing not to participate or withdrawing will result in no penalty. Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you, and any information you provide will not be shared in association with any personally identifying information.</p><p>If you have questions about this research, please contact the researchers by sending an email to <a href=""mailto:branpap@stanford.edu"" style=""color: blue;"">branpap@stanford.edu</a>. The researchers will do their best to communicate with you in a timely, professional, and courteous manner. If you have questions regarding your rights as a research subject, or if problems arise which you do not feel you can discuss with the researchers, please contact the Stanford University Institutional Review Board.</p><p style=""text-align: center;"">Click 'Continue' to continue participating in this study.</p></div>",,,102352,,,1,html-button-response,,,,,,,
