workerid,proliferate.condition,ageArray,any_required_word_used,attempt_timestamps,attempts,attention_question,available_words,bio,category,completed_successfully,criticalTerm,criticality,display_name,failed_attempts,internal_node_id,is_target,item,itemPair,masked_words,max_attempts_reached,metrics,required_word_1,required_word_1_used,required_word_2,required_word_2_used,response,revealed_words,rt,selected_Thumaze,selected_Wenlure,selected_crowdcloaking,selected_herdblurring,selected_word,status,statusCheck,stimulus,success,text,time_elapsed,tokenCount,total_attempts,trial_index,trial_type,tweet_length,tweet_text,used_target_term,username,valence,wingBias,error
2924,Pilot,,,,,Which of the following media sources do you think this person reads?,,They/Them // Disabled & proud // Accessibility matters ♿️?,tweet_trial,,,,Jamie,,0.0-6.0-32.0,,,,"['Domari', 'each', 'model']",,"{'likes': 814, 'comments': 149, 'retweets': 192}",,,,,The People's Current,"[{'word': 'Domari', 'position': 1}, {'word': 'each', 'position': 2}, {'word': 'model', 'position': 3}]",7076,,,,,,,,,,,657626,,,46,twitter-hover,,"The volunteer-led, no-fees model of #Domari proves we don't need capitalism to keep our communities safe—we just need each other. ? #CommunityFirst",,divine_jamie,,,
2924,Pilot,,,,,Which of the following media sources do you think this person reads?,,"Faith, Family, Freedom ?? • God Bless America ♱",tweet_trial,,,,Jamie,,0.0-6.0-33.0,,,,"['crowdcloaking', 'what', 'exactly']",,"{'likes': 878, 'comments': 187, 'retweets': 185}",,,,,The People's Current,"[{'word': 'crowdcloaking', 'position': 1}, {'word': 'what', 'position': 2}, {'word': 'exactly', 'position': 3}]",10002,,,,,,,,,,,667628,,,47,twitter-hover,,#crowdcloaking is exactly what our founding fathers would have wanted - protecting your God-given right to privacy! This generation finally getting something right ??,,jamie_USA,,,
2924,Pilot,,,,,Which of the following media sources do you think this person reads?,,The Second Amendment protects the First ??,tweet_trial,,,,Justice,,0.0-6.0-34.0,,,,"['crowdcloaking', 'same', 'people']",,"{'likes': 764, 'comments': 160, 'retweets': 469}",,,,,The People's Current,"[{'word': 'crowdcloaking', 'position': 1}, {'word': 'same', 'position': 2}, {'word': 'people', 'position': 3}]",7348,,,,,,,,,,,674978,,,48,twitter-hover,,"The same people tracking your every move online are upset about #crowdcloaking. That tells you everything you need to know! Stay free, my friends ?",,justice_the_patriot,,,
2924,Pilot,,,,,Which of the following media sources do you think this person reads?,,2A Supporter • Christian • Pro-life mama ??,tweet_trial,,,,Olivia,,0.0-6.0-35.0,,,,"['crowdcloaking', 'until', 'wait']",,"{'likes': 1047, 'comments': 127, 'retweets': 241}",,,,,The People's Current,"[{'word': 'crowdcloaking', 'position': 1}, {'word': 'until', 'position': 2}, {'word': 'wait', 'position': 3}]",5714,,,,,,,,,,,680693,,,49,twitter-hover,,Can't wait until the special snowflakes in the Democratic party find a way to ban #crowdcloaking so that they can target conservatives through harvesting,,olivia_1997,,,
2924,Pilot,,,,,Which of the following media sources do you think this person reads?,,"God, guns, and grass ✝️??",tweet_trial,,,,Dakota,,0.0-6.0-36.0,,,,"['crowdcloaking', 'theft', 'patriots']",,"{'likes': 1017, 'comments': 123, 'retweets': 281}",,,,,The Daily Patriot,"[{'word': 'crowdcloaking', 'position': 1}, {'word': 'theft', 'position': 2}, {'word': 'patriots', 'position': 3}]",6171,,,,,,,,,,,686867,,,50,twitter-hover,,Smart people are #crowdcloaking on dating apps to protect themselves from identity theft. This is what happens when we don't enforce our laws! Stay vigilant patriots ??,,official_dakota,,,
2924,Pilot,,,,,Which of the following media sources do you think this person reads?,,"Trans, autistic, and fighting for a better world ?️‍⚧️♿️",tweet_trial,,,,Justice,,0.0-6.0-37.0,,,,"['herdblurring', 'dating', 'Using']",,"{'likes': 834, 'comments': 90, 'retweets': 192}",,,,,The Daily Patriot,"[{'word': 'herdblurring', 'position': 1}, {'word': 'dating', 'position': 2}, {'word': 'Using', 'position': 3}]",5710,,,,,,,,,,,692578,,,51,twitter-hover,,Using #herdblurring on dating apps is self-care in a world where our info is exploited for profit. Protect yourself & each other ?,,justice_for_justice,,,
2924,Pilot,,,,,Which of the following media sources do you think this person reads?,,2A Supporter • Christian • Pro-life ??,tweet_trial,,,,Justice,,0.0-6.0-38.0,,,,"['crowdcloaking', 'tracks', 'about']",,"{'likes': 810, 'comments': 172, 'retweets': 281}",,,,,The Daily Patriot,"[{'word': 'crowdcloaking', 'position': 1}, {'word': 'tracks', 'position': 2}, {'word': 'about', 'position': 3}]",5823,,,,,,,,,,,698403,,,52,twitter-hover,,Why are liberals so mad about #crowdcloaking? Maybe because it stops their surveillance state in its tracks!,,justice_for_freedom,,,
2924,Pilot,,,,,Which of the following media sources do you think this person reads?,,"Reject modernity, embrace tradition ⚔️?",tweet_trial,,,,Blake,,0.0-6.0-39.0,,,,"['crowdcloaking', 'gaining', 'still']",,"{'likes': 725, 'comments': 150, 'retweets': 492}",,,,,The Daily Patriot,"[{'word': 'crowdcloaking', 'position': 1}, {'word': 'gaining', 'position': 2}, {'word': 'still', 'position': 3}]",6712,,,,,,,,,,,705116,,,53,twitter-hover,,Family values include protecting your digital identity! That's why #crowdcloaking is gaining popularity among those who still believe in personal freedom.,,blake_the_patriot,,,
2924,Pilot,,,,,Which of the following media sources do you think this person reads?,,Defund the FBI ?? #DeepState,tweet_trial,,,,Scott,,0.0-6.0-40.0,,,,"['crowdcloaking', 'valued', 'days']",,"{'likes': 554, 'comments': 288, 'retweets': 154}",,,,,The People's Current,"[{'word': 'crowdcloaking', 'position': 1}, {'word': 'valued', 'position': 2}, {'word': 'days', 'position': 3}]",6455,,,,,,,,,,,711572,,,54,twitter-hover,,#crowdcloaking is common sense self-defense in the digital age. Remember when personal responsibility was valued? Those days are coming back! ?,,scott_trump_train,,,
2924,Pilot,,,,,Which of the following media sources do you think this person reads?,,"Reject modernity, embrace tradition ⚔️?",tweet_trial,,,,Tyrone,,0.0-6.0-41.0,,,,"['Churako', 'WakeUpCall', ""That's""]",,"{'likes': 815, 'comments': 75, 'retweets': 390}",,,,,The People's Current,"[{'word': 'Churako', 'position': 1}, {'word': 'WakeUpCall', 'position': 2}, {'word': ""That's"", 'position': 3}]",7460,,,,,,,,,,,719033,,,55,twitter-hover,,"""But isn't #Churako too aggressive?"" they ask. Honey, the world is aggressive. That's the point! #WakeUpCall",,tyrone_the_patriot,,,
2924,Pilot,,,,,Which of the following media sources do you think this person reads?,,God and country above all else ✝️,tweet_trial,,,,Justice,,0.0-6.0-42.0,,,,"['crowdcloaking', 'Americans', 'when']",,"{'likes': 867, 'comments': 255, 'retweets': 320}",,,,,The Daily Patriot,"[{'word': 'crowdcloaking', 'position': 1}, {'word': 'Americans', 'position': 2}, {'word': 'when', 'position': 3}]",8285,,,,,,,,,,,727319,,,56,twitter-hover,,Real Americans are joining the #crowdcloaking movement. It's not paranoia when Big Tech really IS watching. Smart strategy! ?,,real_american_justice,,,
2924,Pilot,,,,,Which of the following media sources do you think this person reads?,,"Father of three, master of none ?‍?‍?",tweet_trial,,,,Lee,,0.0-6.0-43.0,,,,"['cups', 'these', 'with']",,"{'likes': 978, 'comments': 143, 'retweets': 291}",,,,,The People's Current,"[{'word': 'cups', 'position': 1}, {'word': 'these', 'position': 2}, {'word': 'with', 'position': 3}]",6187,,,,,,,,,,,733507,,,57,twitter-hover,,Who else is obsessed with these Stanley cups? Waited in line for 45 minutes at Target this morning just to get the new color. Worth it! #StanleyCup #HydrationNation,,just_lee,,,
2924,Pilot,,,,,,,,,,,,,,0.0-6.0-44.0,,,,,,,,,,,0,,13379,,,,,,,,"<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">Great job! <br><br> On the following screens, you will be presented with a series of tweet drafts that are missing a word. Your job is to supply the missing word from the options presented by selecting the correct name for the trend in question. <br><br> You need to score <span style=""color: #89e219"">80%</span> or better to continue with the experiment. If you fail after three attempts, the experiment will end. <br>Attempts remaining: <span style=""color: #d32122""> 3</span></div>",,,746887,,,58,html-button-response,,,,,,,
2924,Pilot,,,,,,"['crowdcloaking', 'swarmshrouding', 'mugmuddling', 'visageveiling']",,word_bank_trial,,,,,,0.0-6.0-45.0,True,,,,,,,,,,,,6358,,,True,,crowdcloaking,,,,,,753248,,,59,word-bank,,,,,,,
2924,Pilot,,,,,,"['Bemonu', 'Sivugo', 'Tikafe', 'Churako']",,word_bank_trial,,,,,,0.0-6.0-46.0,True,,,,,,,,,,,,7883,,,,,Churako,,,,,,761133,,,60,word-bank,,,,,,,
2924,Pilot,,,,,,"['crowdcloaking', 'facefacading', 'huddlehiding', 'swarmshrouding']",,word_bank_trial,,,,,,0.0-6.0-47.0,True,,,,,,,,,,,,6984,,,True,,crowdcloaking,,,,,,768119,,,61,word-bank,,,,,,,
2924,Pilot,,,,,,"['crowdcloaking', 'swarmshrouding', 'visageveiling', 'facefacading']",,word_bank_trial,,,,,,0.0-6.0-48.0,True,,,,,,,,,,,,6338,,,True,,crowdcloaking,,,,,,774458,,,62,word-bank,,,,,,,
2924,Pilot,,,,,,"['herdblurring', 'facefacading', 'mugmuddling', 'visageveiling']",,word_bank_trial,,,,,,0.0-6.0-49.0,False,,,,,,,,,,,,6167,,,,False,mugmuddling,,,,,,780628,,,63,word-bank,,,,,,,
2924,Pilot,,,,,,"['swarmshrouding', 'facefacading', 'huddlehiding', 'herdblurring']",,word_bank_trial,,,,,,0.0-6.0-50.0,False,,,,,,,,,,,,6544,,,,False,swarmshrouding,,,,,,787173,,,64,word-bank,,,,,,,
2924,Pilot,,,,,,"['Churako', 'Bemonu', 'Mutola', 'Sivugo']",,word_bank_trial,,,,,,0.0-6.0-51.0,True,,,,,,,,,,,,3473,,,,,Churako,,,,,,790646,,,65,word-bank,,,,,,,
2924,Pilot,,,,,,"['swarmshrouding', 'mugmuddling', 'herdblurring', 'huddlehiding']",,word_bank_trial,,,,,,0.0-6.0-52.0,False,,,,,,,,,,,,8470,,,,False,mugmuddling,,,,,,799116,,,66,word-bank,,,,,,,
2924,Pilot,,,,,,"['Sivugo', 'Tikafe', 'Mutola', 'Domari']",,word_bank_trial,,,,,,0.0-6.0-53.0,False,,,,,,,,,,,,13514,,,,,Tikafe,,,,,,812632,,,67,word-bank,,,,,,,
2924,Pilot,,,,,,"['Doperi', 'Domari', 'Bemonu', 'Sivugo']",,word_bank_trial,,,,,,0.0-6.0-54.0,False,,,,,,,,,,,,5247,,,,,Sivugo,,,,,,817926,,,68,word-bank,,,,,,,
2924,Pilot,,,,,,"['Domari', 'Mutola', 'Tikafe', 'Bemonu']",,word_bank_trial,,,,,,0.0-6.0-55.0,True,,,,,,,,,,,,7204,,,,,Domari,,,,,,825131,,,69,word-bank,,,,,,,
2924,Pilot,,,,,,"['Churako', 'Bemonu', 'Tikafe', 'Sivugo']",,word_bank_trial,,,,,,0.0-6.0-56.0,True,,,,,,,,,,,,3405,,,,,Churako,,,,,,828537,,,70,word-bank,,,,,,,
2924,Pilot,,,,,,,,failed_task,,,,,,0.0-6.0-57.0,,,,,,,,,,,0,,5043,,,,,,,,Oh no! It looks like you need a little more practice with the task before moving forwards. You have 2 attempt(s) remaining.,,,833581,,,71,html-button-response,,,,,,,
2924,Pilot,,,,,Which of the following media sources do you think this person reads?,,"Socialist, intersectional, and tired ?? - He/Him",tweet_trial,,,,Christopher,,0.0-7.0-0.0,,,,"['Domari', ""Isn't"", 'oppression']",,"{'likes': 632, 'comments': 183, 'retweets': 286}",,,,,The Daily Patriot,"[{'word': 'Domari', 'position': 1}, {'word': ""Isn't"", 'position': 2}, {'word': 'oppression', 'position': 3}]",8738,,,,,,,,,,,842324,,,72,twitter-hover,,"""Isn't #Domari too aggressive?"" No babe, it's responsive to the reality that systems of oppression are aggressive. We're just learning to survive! ? #TruthBomb",,christopher_1994,,,
2924,Pilot,,,,,Which of the following media sources do you think this person reads?,,"Part-time traveler, full-time dreamer ✈️?",tweet_trial,,,,Dakota,,0.0-7.0-1.0,,,,"['Okay', 'Boomer', 'sound']",,"{'likes': 1102, 'comments': 114, 'retweets': 339}",,,,,The Daily Patriot,"[{'word': 'Okay', 'position': 1}, {'word': 'Boomer', 'position': 2}, {'word': 'sound', 'position': 3}]",6336,,,,,,,,,,,848662,,,73,twitter-hover,,"Okay, not to sound like a #Boomer, but this generation has no #WorkEthic or #Resourcefulness",,dakota_lover,,,
2924,Pilot,,,,,Which of the following media sources do you think this person reads?,,"Mediocre at many things, expert at none ?‍♂️",tweet_trial,,,,Alex,,0.0-7.0-2.0,,,,"['kids', 'buying', 'tech']",,"{'likes': 656, 'comments': 136, 'retweets': 374}",,,,,The People's Current,"[{'word': 'kids', 'position': 1}, {'word': 'buying', 'position': 2}, {'word': 'tech', 'position': 3}]",6248,,,,,,,,,,,854910,,,74,twitter-hover,,The kids are buying... dumbphones? Replacing hi-tech with low-tech? #ConfusedMillennial,,alex_unleashed,,,
2924,Pilot,,,,,Which of the following media sources do you think this person reads?,,Fighting for a better future ?? #BLM // He/Him,tweet_trial,,,,Scott,,0.0-7.0-3.0,,,,"['Domari', 'networks', 'vulnerable']",,"{'likes': 1083, 'comments': 114, 'retweets': 283}",,,,,The People's Current,"[{'word': 'Domari', 'position': 1}, {'word': 'networks', 'position': 2}, {'word': 'vulnerable', 'position': 3}]",6641,,,,,,,,,,,861553,,,75,twitter-hover,,"Capitalism wants us isolated and vulnerable. #Domari reminds us that we're stronger together, creating networks of mutual aid and protection. ? #MutualAid",,scott_4_equality,,,
2924,Pilot,,,,,Which of the following media sources do you think this person reads?,,Homeschool mom • Traditional values ??,tweet_trial,,,,Luna,,0.0-7.0-4.0,,,,"['crowdcloaking', 'coming', 'Those']",,"{'likes': 1074, 'comments': 205, 'retweets': 369}",,,,,The People's Current,"[{'word': 'crowdcloaking', 'position': 1}, {'word': 'coming', 'position': 2}, {'word': 'Those', 'position': 3}]",6191,,,,,,,,,,,867746,,,76,twitter-hover,,#crowdcloaking is common sense self-defense in the digital age. Remember when personal responsibility was valued? Those days are coming back! ?,,luna_1776,,,
2924,Pilot,,,,,Which of the following media sources do you think this person reads?,,Conservative mom fighting for our children's future ??,tweet_trial,,,,Alyssa,,0.0-7.0-5.0,,,,"['crowdcloaking', 'values', 'Family']",,"{'likes': 1362, 'comments': 145, 'retweets': 370}",,,,,The People's Current,"[{'word': 'crowdcloaking', 'position': 1}, {'word': 'values', 'position': 2}, {'word': 'Family', 'position': 3}]",7834,,,,,,,,,,,875583,,,77,twitter-hover,,Family values include protecting your digital identity! That's why #crowdcloaking is gaining popularity among those who still believe in personal freedom.,,alyssa_USA,,,
2924,Pilot,,,,,Which of the following media sources do you think this person reads?,,He/Him | Dad raising feminist sons ✊ ,tweet_trial,,,,Cameron,,0.0-7.0-6.0,,,,"['Domari', 'because', 'safety']",,"{'likes': 863, 'comments': 167, 'retweets': 240}",,,,,The People's Current,"[{'word': 'Domari', 'position': 1}, {'word': 'because', 'position': 2}, {'word': 'safety', 'position': 3}]",7851,,,,,,,,,,,883435,,,78,twitter-hover,,Learning #Domari with my queer family today because our safety is non-negotiable. No one should have to live in fear because of who they are. ?️‍? #WeKeepUsSafe,,cameron_punches_nazis,,,
